# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.5654283190644066,1.4795637760000004,3.0,0.0,1.6962849571932197,3.0000000000000226,0,0.0,0.0,0.0
 0.5702695690051625,1.4878110720000004,3.0,0.0,1.7108087070154872,2.999999999999977,0,0.0,0.0,0.0
 0.575036230742609,1.4960000000000004,3.0,0.0,1.725108692227827,3.000000000000023,0,0.0,0.0,0.0
 0.5797305857033941,1.5041313280000004,3.0,0.0,1.739191757110182,2.9999999999999765,0,0.0,0.0,0.0
 0.5843548145889906,1.5122058240000003,3.0,0.0,1.7530644437669716,2.999999999999976,0,0.0,0.0,0.0
 0.5889110040291886,1.5202242560000003,3.0,0.0,1.7667330120875655,3.0,0,0.0,0.0,0.0
 0.593401152678355,1.5281873920000004,3.0,0.0,1.7802034580350647,3.0,0,0.0,0.0,0.0
 0.597827176810601,1.5360960000000004,3.0,0.0,1.793481530431803,3.00000000000005,0,0.0,0.0,0.0
 0.602190915463416,1.5439508480000004,3.0,0.0,1.806572746390248,3.0000000000000253,0,0.0,0.0,0.0
 0.6064941351736225,1.5517527040000003,3.0,0.0,1.8194824055208676,3.0000000000000258,0,0.0,0.0,0.0
 0.6107385343445537,1.5595023360000004,3.0,0.0,1.8322156030336614,3.000000000000026,0,0.0,0.0,0.0
 0.6149257472790246,1.5672005120000003,3.0,0.0,1.8447772418370743,3.000000000000053,0,0.0,0.0,0.0
 0.6190573479088994,1.5748480000000002,3.0,0.0,1.8571720437266988,3.0,0,0.0,0.0,0.0
 0.623134853248744,1.5824455680000005,3.0,0.0,1.8694045597462323,3.0,0,0.0,0.0,0.0
 0.6271597265981506,1.5899939840000004,3.0,0.0,1.8814791797944521,3.0,0,0.0,0.0,0.0
 0.631133380514769,1.5974940160000002,3.0,0.0,1.8934001415443074,3.0,0,0.0,0.0,0.0
 0.6350571795778184,1.6049464320000002,3.0,0.0,1.9051715387334558,3.0000000000000564,0,0.0,0.0,0.0
 0.6389324429598695,1.6123520000000005,3.0,0.0,1.9167973288796094,3.0000000000000573,0,0.0,0.0,0.0
 0.6427604468229203,1.6197114880000003,3.0,0.0,1.9282813404687618,2.999999999999971,0,0.0,0.0,0.0
 0.646542426553226,1.6270256640000005,3.0,0.0,1.9396272796596787,2.9999999999999707,0,0.0,0.0,0.0
 0.6502795788479497,1.6342952960000003,3.0,0.0,1.95083873654385,3.0000000000000298,0,0.0,0.0,0.0
 0.6539730636654695,1.6415211520000004,3.0,0.0,1.9619191909964093,3.00000000000003,0,0.0,0.0,0.0
 0.6576240060500632,1.6487040000000004,3.0,0.0,1.9728720181501904,2.99999999999997,0,0.0,0.0,0.0
 0.6612334978407151,1.6558446080000004,3.0,0.0,1.983700493522146,3.0000000000000306,0,0.0,0.0,0.0
 0.6648025992728972,1.6629437440000006,3.0,0.0,1.9944077978186925,3.0,0,0.0,0.0,0.0
 0.6683367562029203,1.6700021760000003,3.0,0.0,2.0,1.582329899898057,0,0.0,0.0,0.0
 0.6718460042029204,1.6770206720000005,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.6753356682029203,1.6840000000000004,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.6788061322029203,1.6909409280000003,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.6822577802029204,1.6978442240000005,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.6856909962029204,1.7047106560000005,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.6891061642029204,1.7115409920000004,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.6925036682029203,1.7183360000000003,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.6958838922029204,1.7250964480000004,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.6992472202029204,1.7318231040000005,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.7025940362029203,1.7385167360000002,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.7059247242029203,1.7451781120000003,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.7092396682029204,1.7518080000000005,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.7125392522029204,1.7584071680000004,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.7158238602029204,1.7649763840000006,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.7190938762029203,1.7715164160000003,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.7223496842029205,1.7780280320000006,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.7255916682029203,1.7845120000000003,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.7288202122029204,1.7909690880000004,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.7320357002029204,1.7974000640000005,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.7352385162029204,1.8038056960000004,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.7384290442029204,1.8101867520000006,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.7416076682029203,1.8165440000000004,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.7447747722029203,1.8228782080000003,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.7479307402029204,1.8291901440000005,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.7510759562029203,1.8354805760000004,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.7542108042029204,1.8417502720000005,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.7573356682029203,1.8480000000000003,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.7604509322029204,1.8542305280000004,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.7635569802029204,1.8604426240000005,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.7666541962029204,1.8666370560000005,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.7697429642029204,1.8728145920000006,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.7728236682029204,1.8789760000000004,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.7758966922029205,1.8851220480000006,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.7789624202029204,1.8912535040000005,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.7820212362029204,1.8973711360000005,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.7850735242029204,1.9034757120000005,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.7881196682029205,1.9095680000000006,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.7911600522029204,1.9156487680000005,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.7941950602029204,1.9217187840000005,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.7972250762029204,1.9277788160000005,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.8002504842029204,1.9338296320000006,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.8032716682029204,1.9398720000000005,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.8062890122029205,1.9459066880000007,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.8093029002029205,1.9519344640000007,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.8123137162029205,1.9579560960000006,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.8153218442029204,1.9639723520000005,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.8183276682029205,1.9699840000000006,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.8213315722029204,1.9759918080000005,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.8243339402029205,1.9819965440000007,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.8273351562029204,1.9879989760000005,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.8303356042029205,1.9939998720000007,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.8333356682029204,2.0000000000000004,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.8363357322029205,2.0060001280000006,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.8393361802029206,2.012001024000001,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.8423373962029205,2.0180034560000006,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.8453397642029205,2.0240081920000006,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.8483436682029205,2.0300160000000007,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.8513494922029204,2.0360276480000006,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.8543576202029205,2.0420439040000007,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.8573684362029205,2.0480655360000006,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.8603823242029206,2.054093312000001,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.8633996682029205,2.0601280000000006,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.8664208522029205,2.0661703680000008,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.8694462602029206,2.072221184000001,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.8724762762029205,2.0782812160000006,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.8755112842029206,2.084351232000001,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.8785516682029205,2.0904320000000007,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.8815978122029205,2.096524288000001,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.8846501002029205,2.1026288640000006,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.8877089162029205,2.1087464960000006,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.8907746442029204,2.1148779520000005,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.8938476682029205,2.1210240000000007,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.8969283722029205,2.1271854080000008,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.9000171402029206,2.133362944000001,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.9031143562029206,2.139557376000001,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.9062204042029204,2.1457694720000005,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.9093356682029207,2.152000000000001,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.9124605322029206,2.158249728000001,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.9155953802029205,2.1645194240000007,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.9187405962029206,2.170809856000001,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.9218965642029205,2.1771217920000008,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.9250636682029206,2.183456000000001,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.9282422922029204,2.1898132480000005,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.9314328202029204,2.1961943040000005,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.9346356362029206,2.202599936000001,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.9378511242029207,2.209030912000001,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.9410796682029204,2.2154880000000006,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.9443216522029204,2.2219719680000005,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.9475774602029207,2.228483584000001,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.9508474762029205,2.2350236160000008,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.9541320842029205,2.2415928320000007,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.9574316682029206,2.248192000000001,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.9607466122029206,2.254821888000001,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.9640773002029207,2.261483264000001,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.9674241162029206,2.268176896000001,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.9707874442029206,2.274903552000001,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.9741676682029207,2.281664000000001,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.9775651722029205,2.2884590080000007,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.9809803402029206,2.295289344000001,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.9844135562029205,2.3021557760000007,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.9878652042029207,2.309059072000001,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.9913356682029205,2.3160000000000007,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0
 0.9948274260550245,2.322979328000001,3.0,0.0,1.9976013776527117,-0.6869383413408705,0,0.0,0.0,0.0
 0.9983502064512058,2.329997824000001,3.0,0.0,1.9870330364641677,-3.000000000000063,0,0.0,0.0,0.0
 1.0019120304143898,2.3370562560000008,3.0,0.0,1.9763475645746154,-3.000000000000062,0,0.0,0.0,0.0
 1.00551392544506,2.344155392000001,3.0,0.0,1.965541879482605,-2.9999999999999383,0,0.0,0.0,0.0
 1.0091569490336416,2.351296000000001,3.0,0.0,1.95461280871686,-3.000000000000061,0,0.0,0.0,0.0
 1.0128421901571438,2.3584788480000007,3.0,0.0,1.9435570853463535,-2.9999999999999396,0,0.0,0.0,0.0
 1.0165707708743683,2.365704704000001,3.0,0.0,1.9323713431946798,-3.0000000000000595,0,0.0,0.0,0.0
 1.0203438480277243,2.372974336000001,3.0,0.0,1.921052111734612,-3.0,0,0.0,0.0,0.0
 1.0241626150604684,2.380288512000001,3.0,0.0,1.9095958106363797,-3.0,0,0.0,0.0,0.0
 1.0280283039590692,2.3876480000000013,3.0,0.0,1.8979987439405772,-3.0,0,0.0,0.0,0.0
 1.031942187331381,2.395053568000001,3.0,0.0,1.8862570938236416,-3.000000000000057,0,0.0,0.0,0.0
 1.0359055806324147,2.402505984000001,3.0,0.0,1.8743669139205403,-3.000000000000056,0,0.0,0.0,0.0
 1.0399198445507156,2.410006016000001,3.0,0.0,1.8623241221656373,-3.0000000000000555,0,0.0,0.0,0.0
 1.043986387569759,2.417554432000001,3.0,0.0,1.8501244931085072,-2.9999999999999454,0,0.0,0.0,0.0
 1.0481066687203164,2.425152000000001,3.0,0.0,1.8377636496568353,-2.9999999999999463,0,0.0,0.0,0.0
 1.0522822005415156,2.4327994880000015,3.0,0.0,1.825237054193238,-3.0,0,0.0,0.0,0.0
 1.056514552270288,2.4404976640000013,3.0,0.0,1.812539999006921,-2.9999999999999476,0,0.0,0.0,0.0
 1.060805353281153,2.4482472960000012,3.0,0.0,1.799667595974326,-2.999999999999948,0,0.0,0.0,0.0
 1.0651562968008244,2.456049152000001,3.0,0.0,1.786614765415312,-3.0,0,0.0,0.0,0.0
 1.0695691439250221,2.463904000000001,3.0,0.0,1.7733762240427184,-3.00000000000005,0,0.0,0.0,0.0
 1.0740457279681677,2.4718126080000014,3.0,0.0,1.759946471913282,-2.9999999999999503,0,0.0,0.0,0.0
 1.0785879591803973,2.4797757440000012,3.0,0.0,1.7463197782765931,-3.0,0,0.0,0.0,0.0
 1.0831978298706417,2.4877941760000013,3.0,0.0,1.7324901662058603,-2.9999999999999036,0,0.0,0.0,0.0
 1.0878774199794472,2.495868672000001,3.0,0.0,1.718451395879444,-2.9999999999999525,0,0.0,0.0,0.0
 1.0926289031509073,2.5040000000000013,3.0,0.0,1.704196946365064,-2.9999999999999534,0,0.0,0.0,0.0
 1.0974545533596147,2.5121889280000014,3.0,0.0,1.6897199957389413,-3.000000000000092,0,0.0,0.0,0.0
 1.1023567521561308,2.5204362240000013,3.0,0.0,1.6750133993493928,-3.0000000000000453,0,0.0,0.0,0.0
 1.1073379966032522,2.5287426560000013,3.0,0.0,1.660069666008029,-2.9999999999999556,0,0.0,0.0,0.0
 1.1124009079855852,2.537108992000001,3.0,0.0,1.6448809318610298,-3.0,0,0.0,0.0,0.0
 1.117548241386877,2.545536000000001,3.0,0.0,1.629438931657155,-2.999999999999957,0,0.0,0.0,0.0
 1.1227828962435202,2.5540244480000016,3.0,0.0,1.6137349670872252,-2.9999999999999574,0,0.0,0.0,0.0
 1.1281079279990798,2.5625751040000013,3.0,0.0,1.5977598718205466,-3.0,0,0.0,0.0,0.0
 1.1335265610040501,2.5711887360000016,3.0,0.0,1.5815039728056353,-3.000000000000041,0,0.0,0.0,0.0
 1.1390422028279652,2.5798661120000017,3.0,0.0,1.56495704733389,-3.0,0,0.0,0.0,0.0
 1.1446584601782293,2.5886080000000016,3.0,0.0,1.548108275283098,-3.0,0,0.0,0.0,0.0
 1.1503791566525163,2.5974151680000017,3.0,0.0,1.530946185860237,-2.9999999999999614,0,0.0,0.0,0.0
 1.1562083525905242,2.6062883840000013,3.0,0.0,1.5134585980462132,-3.0,0,0.0,0.0,0.0
 1.1621503673377356,2.6152284160000017,3.0,0.0,1.495632553804579,-3.0000000000000373,0,0.0,0.0,0.0
 1.1682098042904971,2.6242360320000016,3.0,0.0,1.4774542429462942,-3.0,0,0.0,0.0,0.0
 1.1743915791606305,2.6333120000000014,3.0,0.0,1.458908918335894,-3.0,0,0.0,0.0,0.0
 1.1807009519819285,2.642457088000002,3.0,0.0,1.4399807998720004,-2.999999999999965,0,0.0,0.0,0.0
 1.1871435634843042,2.6516720640000013,3.0,0.0,1.4206529653648736,-2.9999999999999654,0,0.0,0.0,0.0
 1.1937254765891547,2.6609576960000014,3.0,0.0,1.400907226050322,-3.0,0,0.0,0.0,0.0
 1.200453223938396,2.6703147520000017,3.0,0.0,1.380723984002598,-3.0,0,0.0,0.0,0.0
 1.207333862568572,2.6797440000000017,3.0,0.0,1.3600820681120704,-3.0,0,0.0,0.0,0.0
 1.2143750370921809,2.689246208000002,3.0,0.0,1.3389585445412435,-3.0,0,0.0,0.0,0.0
 1.2215850530668273,2.6988221440000015,3.0,0.0,1.3173284966173044,-2.9999999999999694,0,0.0,0.0,0.0
 1.2289729626404788,2.708472576000002,3.0,0.0,1.2951647678963496,-3.00000000000003,0,0.0,0.0,0.0
 1.2365486650874218,2.7181982720000017,3.0,0.0,1.2724376605555205,-3.0000000000000293,0,0.0,0.0,0.0
 1.2443230255352575,2.728000000000002,3.0,0.0,1.2491145792120133,-3.0,0,0.0,0.0,0.0
 1.252308016085462,2.737878528000002,3.0,0.0,1.2251596075614,-2.999999999999972,0,0.0,0.0,0.0
 1.2605168847296415,2.747834624000002,3.0,0.0,1.2005330016288618,-2.999999999999973,0,0.0,0.0,0.0
 1.268964359076878,2.757869056000002,3.0,0.0,1.1751905785871521,-3.000000000000026,0,0.0,0.0,0.0
 1.2776668941041296,2.767982592000002,3.0,0.0,1.1490829735053973,-3.0,0,0.0,0.0,0.0
 1.2866429761728526,2.778176000000002,3.0,0.0,1.122154727299228,-3.000000000000025,0,0.0,0.0,0.0
 1.2959134997997623,2.7884500480000023,3.0,0.0,1.0943431564184989,-3.0,0,0.0,0.0,0.0
 1.305502239710144,2.798805504000002,3.0,0.0,1.065576936687354,-3.000000000000023,0,0.0,0.0,0.0
 1.315436449451668,2.809243136000002,3.0,0.0,1.0357743074627819,-3.0,0,0.0,0.0,0.0
 1.3257476307711453,2.819763712000002,3.0,0.0,1.0048407635043495,-3.0000000000000213,0,0.0,0.0,0.0
 1.3364725374697515,2.8303680000000018,3.0,0.0,0.9726660434085308,-3.000000000000021,0,0.0,0.0,0.0
 1.3476545076424755,2.841056768000002,3.0,0.0,0.939120132890359,-2.9999999999999702,0,0.0,0.0,0.0
 1.3593452662258216,2.851830784000002,3.0,0.0,0.9040478571403204,-3.000000000000019,0,0.0,0.0,0.0
 1.3716074185924676,2.862690816000002,3.0,0.0,0.8672614000403828,-2.999999999999982,0,0.0,0.0,0.0
 1.3845179900565892,2.873637632000002,3.0,0.0,0.8285296856480183,-2.9999999999999827,0,0.0,0.0,0.0
 1.3981736042036563,2.884672000000002,3.0,0.0,0.7875628432068169,-2.999999999999992,0,0.0,0.0,0.0
 1.412698336914381,2.8957946880000023,3.0,0.0,0.7439886450746429,-2.999999999999985,0,0.0,0.0,0.0
 1.4282561615358396,2.907006464000002,3.0,0.0,0.6973151712102676,-2.999999999999986,0,0.0,0.0,0.0
 1.4450717702115414,2.9183080960000023,3.0,0.0,0.6468683451831623,-2.9999999999999867,0,0.0,0.0,0.0
 1.4634679141170168,2.929700352000002,3.0,0.0,0.5916799134667363,-2.999999999999988,0,0.0,0.0,0.0
 1.4839388410461385,2.9411840000000025,3.0,0.0,0.5302671326793712,-3.0000000000000053,0,0.0,0.0,0.0
 1.50731470971741,2.9527598080000024,3.0,0.0,0.4601395266655565,-3.000000000000007,0,0.0,0.0,0.0
 1.535210614056093,2.964428544000002,3.0,0.0,0.3764518136495072,-3.0000000000000058,0,0.0,0.0,0.0
 1.5717867495070035,2.9761909760000025,3.0,0.0,0.2667234072967757,-3.000000000000006,0,0.0,0.0,0.0
 1.660694551939262,2.9880478720000028,3.0,0.0,0,-3.0000000000000027,0,0.0,0.0,0.0
